med_code_id,term,observations,snomed_ct_concept_id
476611000006116,Alcoholic cirrhosis of liver,100000,
353613017,Cirrhosis of liver,80000,
317612010,Ascites,70000,
303393017,Cirrhosis and chronic liver disease,50000,
48003016,Oesophageal varices,40000,
57989014,Portal hypertension,30000,
275541010,Drainage of ascites,20000,
4044018,Biliary cirrhosis,20000,
1216060010,Oesophageal varices with bleeding,10000,
254454013,O/E - ascites,10000,
6947461000006115,Alcoholic cirrhosis,10000,
221131000000118,Hepatic encephalopathy,10000,
221111000000114,Cirrhosis - non-alcoholic,9000,
250311000006112,Percutaneous drainage of ascites,8000,
456800015,Oesophageal varices NOS,6000,
268885015,Fibreoptic endoscopic banding of oesophageal varices,5000,
150964016,Gastric varices,5000,
24192017,Oesophageal varices without bleeding,3000,
396393014,Non-alcoholic cirrhosis NOS,3000,
603321000006118,Cryptogenic cirrhosis,3000,
317614011,[D]Ascites NOS,3000,
453265010,Oesophageal varices in alcoholic cirrhosis of the liver,2000,
906081000006114,[RFC] Cirrhosis,2000,
303781011,[X]Other and unspecified cirrhosis of liver,2000,
85441018,Hepatorenal syndrome,2000,
1483086017,Ascites,1000,
451442010,Oesophageal varices in cirrhosis of the liver,1000,
254458011,O/E -ascites-shifting dullness,1000,
960311000006118,Ascites,1000,
254459015,O/E - ascites NOS,700,
268819017,Open injection sclerotherapy to oesophageal varices,600,
268957016,Rigid oesophagoscopic banding of oesophageal varices,500,
737961000006116,Ligation of oesophageal varices,500,
2781011000006119,Bleeding oesophageal varices,500,
708811000006119,Fibreoptic endoscopic injection sclerotherapy to oesophageal varices,500,
731231000006114,Macronodular cirrhosis of liver,500,
1544611000006117,Fibreoptic endoscopic rubber band ligation of upper gastrointestinal tract varices,400,
21289010,Secondary biliary cirrhosis,300,
4656781000006112,Fibreoptic oesophagoscopy and banding of oesophageal varices,300,
303453016,Biliary cirrhosis NOS,300,
300993011,[X]Oesophageal varices in diseases classified elsewhere,300,
303518014,Toxic liver disease with fibrosis and cirrhosis of liver,200,
268812014,Open operations on oesophageal varices,200,
303419015,Diffuse nodular cirrhosis,200,
493707012,Hypertrophic portal cirrhosis,200,
5914631000006112,Portal hypertensive gastropathy,200,
7975941000006118,Child-Pugh score,100,
325081012,Hepatorenal syndrome as a complication of care,100,
268827014,Open operation on oesophageal varices NOS,100,
7743871000006114,Decompensated cirrhosis of liver,100,
396391011,Cardiac portal cirrhosis,100,
2576980018,Portal cirrhosis,100,
803961000006119,Glycogenosis with hepatic cirrhosis,100,
862771000006116,Oesophageal varices injected,100,
254457018,O/E-ascites-fluid thrill shown,100,
303441015,Infectious cirrhosis,100,
821171000006117,Hepatorenal glycogenosis,90,
4403381000006113,Varices,90,
873301000006114,Peritoneum - ascites tap,90,
300775019,Oesophageal varices in diseases EC,80,
4657171000006111,Rigid oesophagoscopy and banding of oesophageal varices,70,
163571000006112,Endoscopic injection sclerotherapy to varices of oesophagus using rigid oesophagoscope,60,
303420014,Fatty portal cirrhosis,50,
303442010,Portal cirrhosis unspecified,50,
6947471000006110,Alcoholic liver cirrhosis,40,
1786709019,Pigmentary cirrhosis of liver,40,
300776018,Oesophageal varices with bleeding in diseases EC,40,
300784019,Oesophageal varices in diseases EC NOS,40,
3206871000006111,Macronodular cirrhosis,30,
126721013,Florid cirrhosis,30,
7743881000006112,Decompensated cirrhosis,30,
254456010,O/E - ascites - dipping shown,30,
303438012,Cardituberculous cirrhosis,30,
1736361000000112,Cystic fibrosis related cirrhosis,20,
303425016,Capsular portal cirrhosis,20,
990631000006117,Oesophageal varices,20,
5359951000006114,Cirrhotic,20,
5088481000006112,Hepatic ascites,20,
300779013,Oesophageal varices without bleeding in diseases EC,20,
6349661000006117,Early cirrhosis,20,
123999018,Congestive cirrhosis,20,
7630871000006114,End stage liver disease,10,
394102015,Other specified open operation on oesophageal varices,10,
396392016,Juvenile portal cirrhosis,10,
477604016,Mixed portal cirrhosis,10,
988611000006112,Peritoneum - ascites tap,10,
550431000006116,Childhood function cirrhosis,9,
11267010,Indian childhood cirrhosis,9,
3427151000006119,Bleeding varices,9,
211821000006111,Postnecrotic cirrhosis of liver,8,
3951661000006115,Ascites tap,7,
3713561000006119,Cardiac cirrhosis,6,
8032261000006117,Cirrhosis of liver due to hepatitis B,6,
4353641000006110,Toxic cirrhosis,6,
7474871000006119,Tense ascites,6,
987751000006119,Oesophageal varices injected,5,
2704151000006118,Varices,5,
2579818016,Laennec's cirrhosis,5,
5076881000006115,Sclerotherapy of oesophageal varices,5,
14146411000006112,Oesophageal varices due to cirrhosis of liver,5,
303433015,Pigmentary portal cirrhosis,4,
303452014,Biliary cirrhosis of children,4,
4656741000006118,Fibreoptic oesophagoscopy and injection sclerotherapy of varices,4,
5076631000006115,Operation on oesophageal varices,4,
3634160014,Ultrasound of abdomen for ascites,4,
3515305014,Cirrhosis of liver with primary sclerosing cholangitis,4,
5086841000006119,Chronic hepatic failure,4,
7663341000006110,Child-Pugh score class A,4,
3331291000006117,Hepatorenal failure,4,
3713571000006114,Congestive cirrhosis,4,
7329261000006119,Banding of gastric varices,3,
303435010,Toxic portal cirrhosis,3,
303414013,Unilobular portal cirrhosis,3,
2960631000006115,OV - Oesophageal varices,3,
2816681000006110,CL - Cirrhosis of liver,3,
396390012,Multilobular portal cirrhosis,3,
8458711000006115,Ascites due to alcoholic cirrhosis,3,
353621011,"Laennec's cirrhosis, non-alcoholic",3,
114801000006118,Tanner devascularisation for bleeding varices,3,
14146421000006116,Oesophageal varices due to cirrhosis of liver caused by alcohol,2,
7663361000006114,Child-Pugh score class C,2,
3059491000006115,PHT - Portal hypertension,2,
4779751000006116,"Oesophageal varices without bleeding, associated with another disorder",2,
