med_code_id,term,observations,snomed_ct_concept_id
21163015,Bronchiectasis (disorder),800000,
301526011,Bronchiectasis NOS,30000,
301524014,Recurrent bronchiectasis,8000,
38677017,Tuberculous bronchiectasis,2000,
301525010,Post-infective bronchiectasis,2000,
755691000006114,"Bronchiectasis, chronic sinusitis AND dextrocardia syndrome",1000,
7307141000006111,Acute exacerbation of bronchiectasis,1000,
128792019,Congenital bronchiectasis,600,
1854831000006111,Cystic fibrosis manifested by bronchiectasis,10,
3858081000006116,Cylindrical bronchiectasis (disorder),10,
5053671000006110,Acquired bronchiectasis (disorder),10,
2806691000006111,Traction bronchiectasis,6,
5053691000006111,Obstructive bronchiectasis (disorder),2,
5053681000006113,Idiopathic bronchiectasis (disorder),2,
3327421000006113,Adult bronchiectasis,1,
7715861000006113,Acute bronchitis co-occurrent with bronchiectasis,1,
