med_code_id,term,observations,snomed_ct_concept_id
1975261000006113,"Post-schizophrenic depression, episodic remittent",1.0,
1975301000006116,"Post-schizophrenic depression, complete remission",1.0,
1975281000006115,"Post-schizophrenic depression, incomplete remission",1.0,
294742019,Catatonic schizophrenia,3000.0,
370451000006110,[X]Catatonic schizophrenia,500.0,
294744018,Unspecified catatonic schizophrenia,100.0,
294753013,Catatonic schizophrenia NOS,90.0,
294787015,Coenesthopathic schizophrenia,3.0,
294788013,Cenesthopathic schizophrenia,2.0,
819351000006115,Hebephrenic schizophrenia,5000.0,
388741000006110,[X]Hebephrenic schizophrenia,900.0,
294741014,Hebephrenic schizophrenia NOS,300.0,
294735019,Unspecified hebephrenic schizophrenia,80.0,
378051000006119,[X]Disorganised schizophrenia,50.0,
107878010,Paranoid schizophrenia,500000.0,
418221000006118,[X]Paranoid schizophrenia,20000.0,
294760019,Paranoid schizophrenia NOS,7000.0,
294754019,Unspecified paranoid schizophrenia,2000.0,
43595011,Residual schizophrenia,2000.0,
169061000006112,Restzustand - schizophrenia,2.0,
155141000006116,Schizoaffective schizophrenia,30000.0,
155161000006117,Schizo-affective schizophrenia NOS,4000.0,
78531000006116,Unspecified schizo-affective schizophrenia,3000.0,
294790014,Schizophrenia,300000.0,
425601000006114,[X]Schizophrenia,60000.0,
294728010,Unspecified schizophrenia,30000.0,
401764014,Other schizophrenia,2000.0,
296040018,"[X]Schizophrenia, unspecified",2000.0,
401855010,[X]Other schizophrenia,500.0,
294789017,Other schizophrenia NOS,300.0,
370631000006117,[X]Cenesthopathic schizophrenia,5.0,
294727017,Simple schizophrenia,30000.0,
426881000006111,[X]Simple schizophrenia,600.0,
294734015,Simple schizophrenia NOS,600.0,
294726014,Schizophrenia simplex,300.0,
371031000006115,[X]Chronic undifferentiated schizophrenia,1000.0,
296031017,Undifferentiated schizophrenia,1000.0,
1219653018,Atypical schizophrenia,200.0,
366571000006114,[X]Atypical schizophrenia,30.0,
1976961000006110,"Schizophrenia, unspecified, other",30.0,
1974601000006111,"Hebephrenic schizophrenia, continuous",20.0,
1976891000006110,"Hebephrenic schizophrenia, other",20.0,
1974391000006112,"Paranoid schizophrenia, episodic with progressive deficit",20.0,
1976881000006112,"Paranoid schizophrenia, other",10.0,
1974351000006118,"Paranoid schizophrenia, continuous",4.0,
1976901000006114,"Catatonic schizophrenia, other",4.0,
1976911000006112,"Undifferentiated schizophrenia, other",4.0,
1976931000006118,"Residual schizophrenia, other",4.0,
1976951000006113,"Other schizophrenia, other",3.0,
1974431000006118,"Paranoid schizophrenia, episodic with stable deficit",3.0,
1975521000006116,"Simple schizophrenia, episodic with stable deficit",2.0,
1975801000006111,"Other schizophrenia, episodic with stable deficit",1.0,
1975911000006119,"Other schizophrenia, course uncertain, period of observation too short",1.0,
1975771000006114,"Other schizophrenia, episodic with progressive deficit",1.0,
1976001000006113,"Schizophrenia, unspecified, continuous",1.0,
1976061000006114,"Schizophrenia, unspecified, episodic with progressive deficit",1.0,
1976101000006112,"Schizophrenia, unspecified, episodic with stable deficit",1.0,
1976171000006118,"Schizophrenia, unspecified, course uncertain, period of observation too short",1.0,
1976941000006111,"Simple schizophrenia, other",1.0,
1975751000006116,"Other schizophrenia, continuous",1.0,
1975381000006113,"Residual schizophrenia, episodic with progressive deficit",1.0,
1975641000006112,"Simple schizophrenia, course uncertain, period of observation too short",1.0,
1974801000006112,"Catatonic schizophrenia, episodic with stable deficit",1.0,
1974781000006113,"Catatonic schizophrenia, episodic with progressive deficit",1.0,
1974751000006117,"Catatonic schizophrenia, continuous",1.0,
1974721000006114,"Hebephrenic schizophrenia, course uncertain, period of observation too short",1.0,
1974621000006118,"Hebephrenic schizophrenia, episodic with stable deficit",1.0,
1974611000006114,"Hebephrenic schizophrenia, episodic with progressive deficit",1.0,
1974541000006112,"Paranoid schizophrenia, course uncertain, period of observation too short",1.0,
1974921000006111,"Catatonic schizophrenia, course uncertain, period of observation too short",1.0,
1975501000006114,"Simple schizophrenia, episodic with progressive deficit",1.0,
1975491000006118,"Simple schizophrenia, continuous",1.0,
1975481000006116,"Residual schizophrenia, course uncertain, period of observation too short",1.0,
1975401000006113,"Residual schizophrenia, episodic with stable deficit",1.0,
1975351000006117,"Residual schizophrenia, continuous",1.0,
1976921000006116,"Post-schizophrenic depression, other",7.0,
1975191000006114,"Post-schizophrenic depression, continuous",1.0,
