med_code_id,term,observations,snomed_ct_concept_id
399917015,Eczema,7000000,
497341000006116,Atopic dermatitis/eczema,5000000,
150503015,Infantile eczema,1000000,
84230010,Seborrhoeic dermatitis,1000000,
489882019,Varicose eczema,600000,
63652013,Contact dermatitis,500000,
251783011,H/O: eczema,500000,
1779345010,Infected eczema,500000,
94953018,Flexural eczema,300000,
411635018,Varicose veins of the leg with eczema,200000,
308485016,Atopic dermatitis,200000,
357504010,Hand eczema,200000,
84231014,Seborrhoeic eczema,200000,
399912014,Contact dermatitis and other eczemas,200000,
889171000006113,Dermatitis/eczemas,200000,
220911000000115,Seborrhoeic dermatitis of scalp,200000,
889151000006115,Dermatitis/eczemas NOS,100000,
591221000006115,Contact dermatitis NOS,100000,
614361000006113,Dermatitis/dermatoses,100000,
622951000006114,Discoid eczema,100000,
622961000006111,Discoid eczema,100000,
308497015,Atopic dermatitis NOS,100000,
889161000006118,Atopic eczema/dermatitis,80000,
309315018,[X]Dermatitis and eczema,70000,
477121000006119,Allergic (intrinsic) eczema,70000,
740221000006117,Dermatitis,70000,
492621013,Infectious eczematoid dermatitis,50000,
357566010,Allergic contact dermatitis,50000,
636491000006112,Dermatitis of eyelid,50000,
1788053014,Acute eczematoid otitis extern,40000,
674301000006118,Eczema of nipple,40000,
512310013,Eczema of external ear,30000,
1775284012,Irritant contact dermatitis,30000,
1494721011,Contact eczema,30000,
308624013,Contact dermatitis NOS,30000,
674911000006116,Contact dermatitis due to nickel,20000,
20373018,Contact dermatitis due to solar radiation,20000,
633041000006119,Vesicular eczema of hands and/or feet,20000,
308492014,Infantile seborrhoeic dermatitis,20000,
399916012,Allergic contact dermatitis due to metal,20000,
889131000006110,Seborrhoeic dermatitis/eczema,20000,
889191000006114,Atopic eczema/dermatitis NOS,20000,
980491000006115,Exacerbation of eczema,20000,
50967012,Contact dermatitis due to detergents,20000,
884781000006111,Varicose eczema - leg,20000,
545831000006111,Vesicular hand eczema,20000,
308527013,Contact dermatitis caused by chemical,10000,
286729018,Eczema herpeticum - Kaposi's varicelliform eruption,10000,
889201000006112,Contact dermatitis/eczema,10000,
585903012,Asteatotic eczema,10000,
399476014,Contact or allergic eyelid dermatitis,10000,
1779279014,Erythrodermic eczema,10000,
300723011,Varicose veins of the leg with ulcer and eczema,10000,
195021000006118,Pustular eczema,10000,
219361000000115,Contact eczema - eyelids,9000,
192189011,Pustular eczema,9000,
223901000000111,Contact dermatitis of eyelid,8000,
135069015,Nummular dermatitis,6000,
737371000006110,Infantile seborrhoeic dermatitis capitis,6000,
486191017,Gravitational eczema,5000,
889121000006112,Seborrhoeic dermat/eczema NOS,5000,
676461000006118,Atopic neurodermatitis,5000,
128743013,Contact dermatitis due to adhesive plaster,5000,
399913016,Contact dermatitis due to oils and greases,5000,
552351000006115,Chondrodermatitis nodularis helicis,5000,
308552010,Contact dermatitis due to plants,4000,
590701000006112,Contact dermatitis due to drugs AND/OR medicine,3000,
2884301000006116,Atopic eczema,3000,
755361000006114,Juvenile plantar dermatitis,3000,
6661161000006111,Flexural atopic dermatitis,3000,
6859231000006111,Infective eczematoid dermatitis,3000,
889241000006114,Contact dermatitis: sun,3000,
1781705012,Occupational allergic contact dermatitis,2000,
4742271000006114,Eczema herpeticum,2000,
3823951000006115,Nummular eczema,2000,
889251000006111,Chronic Eczema,2000,
308562015,Unspecified contact dermatitis due to solar radiation,2000,
308576019,Allergic contact dermatitis due to cosmetics,2000,
308578018,Allergic contact dermatitis due to dyes,2000,
591151000006116,Contact dermatitis due to scabicide,2000,
308539017,Contact dermatitis: other chemicals NOS,2000,
889221000006119,Contact dermatitis: chemicals,2000,
38664014,Contact dermatitis due to solvents,2000,
77108018,Contact dermatitis due to rubber,1000,
122961018,Contagious pustular dermatitis,1000,
130689015,Contact dermatitis due to cosmetics,1000,
308579014,Allergic contact dermatitis due to other chemical products,1000,
308587010,Irritant contact dermatitis caused by chemical,1000,
905661000006119,[RFC] Eczema,900,
308526016,Contact dermatitis due to medicament NOS,900,
309316017,[X]Other seborrhoeic dermatitis,900,
357562012,Lanolin contact dermatitis,900,
308575015,Allergic contact dermatitis due to adhesives,900,
309319012,[X]Allergic contact dermatitis due to other agents,800,
4062611000006113,Eczematous otitis externa,800,
4510851000006113,Dry eczema,700,
4354911000006119,Lichenified eczema,700,
308585019,Irritant contact dermatitis due to cosmetics,700,
590711000006110,Contact dermatitis due to dye,600,
6663041000006112,Irritant contact dermatitis due to incontinence,600,
308609016,Contact dermatitis due to furs,600,
308623019,Contact dermatitis: specified agent NOS,600,
308495011,Infantile seborrhoeic dermatitis NOS,600,
6289461000006116,Venous eczema,500,
889231000006116,Contact dermatitis:food/plants,500,
357563019,Perfume contact dermatitis,500,
506552014,Contact dermatitis due to jewellery,500,
906691000006119,[RFC] Varicose eczema,500,
939531000006118,[RFC] Varicose eczema,500,
308581011,"Allergic contact dermatitis due to plants, except food",500,
362991000006116,Allergic contact dermatitis caused by chemical,500,
477331000006119,Allergic contact dermatitis due to drugs in contact with the skin,400,
137914019,Contact dermatitis due to iodine,400,
308619010,Contact dermatitis due to radiation,400,
939541000006111,[RFC] Eczema,400,
308602013,Contact dermatitis due to other specified agents,400,
4062591000006119,Eczema of external auditory canal,400,
2632961000000119,Patient-Oriented Eczema Measure score,300,
590781000006115,Contact dermatitis due to fungicide,300,
309323016,[X]Unspecified contact dermatitis due to other agents,300,
309321019,[X]Irritant contact dermatitis due to other agents,300,
5886801000006117,Eczema of face,300,
5986641000006111,Eczema of leg,200,
5122851000006117,Atopic dermatitis of hands,200,
477371000006116,Allergic contact dermatitis due to food in contact with the skin,200,
5123791000006111,Desiccation eczema,200,
394521000006117,[X]Irritant contact dermatitis due to oth chemical products,200,
112091013,Contact dermatitis due to food in contact with skin,200,
308560011,Contact dermatitis due to plants NOS,200,
71306016,Contact dermatitis due to dichromate,200,
53389017,Contact dermatitis due to plastic,200,
308554011,Contact dermatitis due to poison-ivy,200,
308515010,Contact dermatitis due to solvent NOS,200,
2990471000006118,Contact dermatitis due to detergent,200,
308618019,Contact dermatitis due to preservatives,200,
3380601000006111,Acute eczematoid otitis externa,200,
357561017,Egg contact dermatitis,200,
889211000006110,Contact dermatitis : solvents,100,
31691015,Contact dermatitis due to fruit,100,
14076941000006111,Facial eczema,100,
308573010,Contact dermatitis due to solar radn NOS,100,
590901000006110,"Contact dermatitis due to light, except sun",100,
308533016,Contact dermatitis due to caustics,100,
591201000006113,Contact dermatitis due to ultra-violet rays (excluding sun),100,
4804971000006118,Allergic contact dermatitis due to dye,100,
308589013,"Irritant contact dermatitis due to plants, except food",100,
1011221000006117,Adverse reaction to Psoriasis And Eczema,100,
745631000006113,Irritant contact dermatitis due to drugs in contact with the skin,100,
4804911000006110,Allergic contact dermatitis due to cosmetic,90,
357559014,Oil contact dermatitis,80,
81109013,Contact dermatitis due to hot weather,80,
138508015,Contact dermatitis due to nylon,80,
308532014,Contact dermatitis due to alkalis,80,
98560010,Contact dermatitis due to cold weather,80,
6667221000006118,Pompholyx eczema,70,
5123531000006119,Saliva-induced contact dermatitis,70,
54060018,Contact dermatitis due to neomycin,70,
108236013,Contact dermatitis due to milk,70,
6662341000006116,Foot eczema,70,
5128851000006119,Seborrhoeic eczema-like eruption,60,
2050012,Contact dermatitis due to primrose,60,
115978018,Contact dermatitis due to X-rays,50,
2616141000006116,Generalised seborrhoeic dermatitis of infants,50,
5122831000006112,Constitutional eczema,50,
308519016,Contact dermatitis due to keratolytics,50,
399914010,Contact dermatitis due to food NOS,50,
89646013,Contact dermatitis due to ragweed,50,
60975016,Contact dermatitis due to fish,50,
6667251000006110,Dyshidrotic eczema,50,
93035017,Contact dermatitis due to flour,50,
5989171000006115,Chronic lichenified atopic dermatitis,50,
430281000006110,[X]Unspcfd contact dermatitis due to other chemical products,50,
745641000006115,Irritant contact dermatitis due to food in contact with the skin,50,
5123831000006116,Site-specific eczema,40,
4515181000006116,Seborrhoeic eczema of scalp,40,
4804941000006114,Allergic contact dermatitis due to drug in contact with skin,40,
5501981000006111,Contact dermatitis due to oil and grease,40,
5123291000006118,Flexural seborrhoeic dermatitis,40,
5123241000006110,Psoriasiform eczema,40,
3071961000006117,Stasis eczema,40,
100341000006117,Thrombocytopenic eczema with immunodeficiency,40,
4804881000006110,Allergic contact dermatitis due to adhesive,40,
308528015,Contact dermatitis due to acids,40,
4805061000006113,Irritant contact dermatitis due to cosmetic,30,
4805211000006115,Contact dermatitis due to fur,30,
357558018,Grease contact dermatitis,30,
3318721000006113,Seborrheic dermatitis,30,
1036751000006115,Adverse reaction to Eumovate Eczema And Dermatitis,30,
178428014,Contact dermatitis due to insecticide,30,
7047201000006111,Acute irritant contact dermatitis,20,
5122931000006119,Follicular atopic dermatitis,20,
308513015,Contact dermatitis due to hydrocarbon,20,
591021000006112,Contact dermatitis due to phenol,20,
5123881000006115,Psoriasis-eczema overlap condition,20,
6662991000006114,Irritant contact dermatitis due to contact with urine and/or faeces,20,
6029061000006110,Varicose veins of leg in long saphenous vein distribution with eczema,20,
591011000006116,Contact dermatitis due to pediculicide,20,
1577061000006119,Eczema/Dermatitis,20,
121124014,Contact dermatitis due to meat,20,
14197541000006116,Contact dermatitis caused by saliva,20,
590931000006119,Contact dermatitis due to mercurial,20,
6568231000006114,Acute eczema,20,
308509010,Contact dermatitis due to chlorocompound,20,
308622012,Contact dermatitis due to casting materials,20,
6667341000006118,Discoid eczema of hand,20,
308511018,Contact dermatitis due to ester,20,
5575541000006118,Varicose eczema leg,10,
67908018,Contact dermatitis due to arnica,10,
590831000006112,Contact dermatitis due to infra-red rays,10,
4805091000006117,Irritant contact dermatitis due to drug in contact with skin,10,
6634251000006113,Infective eczema,10,
4806791000006114,Eczema craquele,10,
3212961000006113,Chronic eczema,10,
4807401000006110,Vesicular eczema of feet,10,
3201111000006116,Facial eczema,10,
5123891000006117,Eczematised psoriasis,10,
1008901000006113,Eczema/Dermatitis,10,
6662381000006110,Vulval eczema,10,
308510017,Contact dermatitis due to cyclohexane,10,
950591000006112,Dermatitis/eczema,10,
5123131000006111,Hyperkeratotic eczema of palms,10,
5122911000006113,Erythrodermic atopic dermatitis,9,
2884321000006114,Allergic dermatitis,9,
5123021000006112,Constitutional eczema of hands and feet,9,
5122841000006119,Endogenous eczema,8,
