med_code_id,term,observations,snomed_ct_concept_id
475431013,Chronic obstructive pulmonary disease,5000000,
1488424013,Chronic obstructive pulmonary disease annual review,3000000,
977911000006114,Number of chronic obstructive pulmonary disease exacerbations in past year,2000000,
189761000000117,Chronic obstructive pulmonary disease monitoring first letter,1000000,
1484924013,Chronic obstructive pulmonary disease monitoring,1000000,
301453013,Acute exacerbation of chronic obstructive airways disease,1000000,
457169013,Moderate chronic obstructive pulmonary disease,800000,
457168017,Mild chronic obstructive pulmonary disease,700000,
839001000006111,COPD self-management plan given,700000,
457171013,Severe chronic obstructive pulmonary disease,500000,
301545019,Chronic obstructive airway disease,400000,
2716231000006114,Chronic obstructive lung disease,300000,
198471000000111,Chronic obstructive pulmonary disease monitoring second letter,300000,
640491000006111,Pulmonary emphysema,300000,
555471000006114,COAD - Chronic obstructive airways disease,200000,
139131000000117,Excepted from COPD quality indicators - patient unsuitable,200000,
139141000000114,Excepted from COPD quality indicators - informed dissent,200000,
1573111000000115,Issue of chronic obstructive pulmonary disease rescue pack,200000,
199481000000116,Chronic obstructive pulmonary disease monitoring third letter,100000,
553211000006119,"Chron obstruct pulmonary dis wth acute exacerbation, unspec",100000,
1488423019,Chronic obstructive pulmonary disease follow-up,100000,
1811661000006110,Chronic obstructive pulmonary disease self-management plan agreed,100000,
405121000000111,Education about chronic obstructive pulmonary disease,100000,
299031000000110,Chronic obstructive pulmonary disease does not disturb sleep,100000,
966841000006111,Chronic obstructive pulmonary disease clinical management plan,100000,
2716321000006116,COPD - Chronic obstructive pulmonary disease,90000,
1811741000006117,Chronic obstructive pulmonary disease self-management plan review,90000,
105519017,Chronic bronchitis,80000,
967581000006118,Chronic obstructive pulmonary disease monitoring telephone invitation,80000,
967531000006119,Chronic obstructive pulmonary disease monitoring administration,60000,
1683221000000119,Chronic obstructive pulmonary disease 6 monthly review,60000,
931451000006113,DNA - Did not attend chronic obstructive pulmonary disease clinic,60000,
967571000006116,Chronic obstructive pulmonary disease monitoring verbal invite,50000,
516801000000112,Very severe chronic obstructive pulmonary disease,50000,
424365019,Acute infective exacerbation of chronic obstructive airways disease,40000,
1704531000006115,Chronic obstructive pulmonary disease patient unsuitable for pulmonary rehabilitation,40000,
845451000006118,COPD follow-up,40000,
1813021000006111,Chronic obstructive pulmonary disease rescue pack not indicated,40000,
1488856013,Chronic obstructive pulmonary disease leaflet given,40000,
977901000006111,Emergency chronic obstructive pulmonary disease admission since last appointment,30000,
1683181000000112,Chronic obstructive pulmonary disease 3 monthly review,30000,
1783891000006115,Optimisation of medication for chronic obstructive pulmonary disease,30000,
2160051010,Emergency hospital admission for chronic obstructive pulmonary disease,30000,
405080018,H/O: chr.obstr. airway disease,30000,
1948051000006112,Asthma-chronic obstructive pulmonary disease overlap syndrome,30000,
8439171000006119,COPD (chronic obstructive pulmonary disease) monitoring SMS (short message service) text message invitation,30000,
977891000006112,Chronic obstructive pulmonary disease accident and emergency attendance since last visit,30000,
1704541000006113,COPD patient unsuitable for pulmonary rehabilitation,20000,
1784371000006111,Referral to chronic obstructive pulmonary disease community nursing team,20000,
1222335015,Chronic obstructive pulmonary disease NOS,20000,
1704521000006118,Chronic obstructive pulmonary disease enhanced services administration,20000,
285104011,Obstructive chronic bronchitis,20000,
139011000000112,Exception reporting - COPD quality indicators,20000,
301459012,Chronic bronchitis NOS,10000,
8439851000006117,COPD (chronic obstructive pulmonary disease) monitoring SMS (short message service) text message first invitation,10000,
8214721000006112,Chronic obstructive pulmonary disease monitoring invitation,10000,
2152091000000112,Has chronic obstructive pulmonary disease care plan,10000,
301477019,Emphysema NOS,10000,
183191000006115,Recurrent wheezy bronchitis,10000,
1484971019,Chronic obstructive pulmonary disease monitoring due,10000,
1780380013,Chronic obstructive pulmonary disease monitoring by nurse,10000,
508561017,Simple chronic bronchitis,10000,
990641000006110,Chronic obst. pulm. dis. NOS,10000,
885311000006116,Chronic obst. pulm. dis. NOS,10000,
2219861000000114,Chronic obstructive pulmonary disease rescue pack declined,9000,
301450011,Chronic asthmatic bronchitis,9000,
2010061000006113,Acute non-infective exacerbation of chronic obstructive pulmonary disease,7000,
555461000006119,Chronic obstructive pulmonary disease with acute lower respiratory infection,7000,
301460019,Chronic bullous emphysema,6000,
998281000006115,Multiple chronic obstructive pulmonary disease emergency hospital admissions,6000,
1765681000000110,History of chronic obstructive pulmonary disease,5000,
2219551000000113,Seen in chronic obstructive pulmonary disease clinic,5000,
1699821000006113,At risk of chronic obstructive pulmonary disease exacerbation,5000,
301539010,Other specified chronic obstructive airways disease,5000,
12626281000006113,QOF (Quality and Outcomes Framework) chronic obstructive pulmonary disease quality indicator-related care invitation,5000,
113497011,Centrilobular emphysema,5000,
1904861000006117,Chronic obstructive pulmonary disease management plan declined,4000,
285100019,Emphysematous bronchitis,3000,
216596014,End stage chronic obstructive airways disease,3000,
1813871000006117,On chronic obstructive pulmonary disease supportive care pathway,3000,
8439871000006110,COPD (chronic obstructive pulmonary disease) monitoring SMS (short message service) text message second invitation,3000,
1780381012,Chronic obstructive pulmonary disease monitoring by doctor,2000,
8249051000006111,Referral to COPD (chronic obstructive pulmonary disease) community nursing team,2000,
492443010,Bronchiolitis obliterans,2000,
1885981000006112,Chronic obstructive pulmonary disease written self management plan declined,2000,
8260631000006112,COPD (chronic obstructive pulmonary disease) self-management plan review,2000,
123588010,Mucopurulent chronic bronchitis,2000,
116128010,Broncholithiasis,2000,
8034781000006113,Did not attend chronic obstructive pulmonary disease clinic,2000,
13306011,Chronic tracheitis,2000,
2199261000000110,Chronic obstructive pulmonary disease care pathway,2000,
1704571000006117,Chronic obstructive pulmonary disease structured smoking assessment declined,1000,
138105010,Chronic laryngotracheitis,1000,
2423731000000115,Telehealth chronic obstructive pulmonary disease monitoring,1000,
1704561000006112,Referred for chronic obstructive pulmonary disease structured smoking assessment,1000,
508562012,Chronic catarrhal bronchitis,1000,
301451010,Chronic wheezy bronchitis,1000,
1813881000006119,On COPD (chronic obstructive pulmonary disease) supportive care pathway,1000,
301127010,Obliterating fibrous bronchiolitis,900,
2240631000000119,Eosinophilic bronchitis,900,
19421011,Interstitial pulmonary emphysema,800,
7049011000006110,Acute exacerbation of chronic bronchitis,800,
301468014,Chronic bullous emphysema NOS,800,
