med_code_id,term,observations,snomed_ct_concept_id
267911000006119,Obstructive sleep apnoea,200000,
219501000000111,Obstructive sleep apnoea,100000,
3773271000006117,OSA - Obstructive sleep apnoea,3000,
3773251000006110,Obstructive sleep apnoea syndrome,2000,
2159982016,Upper airway resistance syndrome,1000,
981761000006114,Sleep apnea,900,
3268881000006111,Continuous positive airway pressure ventilation treatment,600,
3773291000006116,Obstructive sleep apnea,200,
3773281000006119,OSA - Obstructive sleep apnea,40,
3693961000006118,Sleep apnea,20,
3773261000006112,Obstructive sleep apnea syndrome,10,
7967601000006114,Obstructive sleep apnoea of adult,8,
7280391000006110,Sleep apnea clinic,6,
4096351000006119,Sleep apnea assessment,4,
7967611000006112,Obstructive sleep apnea of adult,2,
