med_code_id,term,observations,snomed_ct_concept_id
1009221000006119,Laparascopic sleeve gastrectomy,40,
1689061000000118,Reversal of duodenal switch,9,
1767571000006110,Insertion of gastric balloon,2000,
206821000006116,Printer high gastric bypass,50,
2532982016,Laparoscopic adjustable gastric banding,30000,
2675969012,Laparoscopic sleeve gastrectomy,20000,
2676202017,Duodenal switch,400,
2677191000006116,Gastric bypass operation,8,
269120015,Gastroplasty NEC,3000,
34985018,Insertion of gastric balloon,700,
363171000000115,Sleeve gastrectomy with duodenal switch,300,
363331000000119,Sleeve gastrectomy,9000,
484706010,Mason vertical banded gastroplasty,300,
637091000000114,Laparoscopic gastric bypass,60000,
716651000006115,Mason high gastric bypass,400,
7262891000006117,Gastric bypass,40,
102677012,Removal of gastric balloon,1000,
1739381000000113,Attention to gastric balloon,200,
4657801000006114,Roux-en-y gastric bypass,30,
221611000006111,Polya partial gastrectomy and anastomosis stomach to jejunum,500,
245931000006111,Partial gastrectomy and anastomosis stomach to jejunum NEC,400,
245941000006118,Partial gastrectomy and gastrojejunostomy,900,
245951000006116,Partial gastrectomy preserving pylorus,100,
2676217018,Partitioning of stomach using band,1000,
2676329012,Partitioning of stomach using staples,100,
2676330019,Closure of connection of stomach to transposed jejunum,3,
269106010,Other specified partial excision of stomach,100,
269107018,Partial excision of stomach NOS,3000,
269119014,Plastic operations on stomach,500,
269124012,Other specified plastic operation on stomach,200,
269125013,Plastic operation on stomach NOS,100,
269126014,Connection of stomach to duodenum NEC,70,
269132016,Revision of anastomosis of stomach to duodenum,50,
269136018,Other specified connection of stomach to duodenum,2,
269137010,Connection of stomach to duodenum NOS,100,
269139013,Connection of stomach to transposed jejunum,200,
269140010,"Gastrojejunostomy, transposed",100,
269142019,Revision of anastomosis of stomach to transposed jejunum,20,
269143012,Conversion to anastomosis of stomach to transposed jejunum,2,
269145017,Other specified connection of stomach to transposed jejunum,2000,
269147013,Other connection of stomach to jejunum,100,
269156017,Conversion to anastomosis of stomach to jejunum NEC,6,
269159012,Other specified other connection of stomach to jejunum,10,
269160019,Other connection of stomach to jejunum NOS,20,
269403013,Bypass of jejunum by anastomosis of jejunum to ileum,200,
363391000000118,Attention to connection of stomach to duodenum,4,
363471000000111,Attention to connection of stomach to jejunum,20,
367801000000110,Partitioning of stomach NEC,50,
394134012,Partitioning of stomach,200,
394135013,Bypass of stomach by anastomosis of stomach to duodenum,800,
411097012,Hofmeister valved gastrectomy,20,
495338013,Partial excision of stomach,9000,
502701000006110,Balfour partial gastrectomy and gastroduodenostomy,30,
512131000006117,Billroth I partial gastrectomy & gastroduodenal anastomosis,1000,
512141000006110,Billroth II partial gastrectomy and gastroenterostomy,300,
639521000000112,Distal partial gastrectomy,600,
697401000006113,Moynihan partial gastrectomy & retrocolic gastroenterostomy,20,
715351000006115,Mayo partial gastrectomy and retrocolic gastroenterostomy,10,
715381000006111,Mayo-Ward gastrojejunostomy,10,
743041000000117,Maintenance of gastric band,4000,
758201000006114,Jaboulay gastroduodenostomy,70,
799781000006113,Gastrojejunostomy,4000,
81969011,Partial gastrectomy,20000,
2676331015,Removal of gastric band,4000,
269128010,Bypass of stomach by anastomosis of oesophagus to duodenum,500,
1222563019,Insertion of gastric bubble,400,
149838013,Wedge resection of stomach,200,
269157014,Open reduction of intussusception of gastroenterostomy,200,
638661000000110,Completion gastrectomy,90,
269155018,Revision of anastomosis of stomach to jejunum NEC,80,
269355013,Endoscopic insertion of tubal prosthesis into duodenum,70,
1220271014,Proximal gastrectomy,70,
799501000006110,Gastroenterostomy,3000,
