med_code_id,term,snomed_ct_concept_id,observations
235911000006116,Peripheral vascular disease,400047006,500000
384321000000116,Transluminal operations on aneurysmal segment of aorta NOS,265499009,40
530811000006112,Bypass popliteal artery by pop/pop a anast c prosthesis NEC,233384002,70
173421000006116,Replace aneurys pop art by pop/peron a anast c vein graf NEC,233384002,4
884661000006110,Peripheral arterial embolism,583731000000103,700
173451000006113,Replace aneurysm ascend aorta by anast of aorta/aorta NEC,116360008,500
272018015,Profundoplasty of popliteal artery NEC,405376002,30
410986018,Transluminal procedure on femoral artery,275063008,30
271867017,Other specified other bypass of iliac artery,116360008,30
271511016,Operation on aneurysm of aorta NEC,32907006,1000
530061000006115,Bypass of bifurcation of aorta by anastomosis of aorta to femoral artery,448171003,1000
216185010,Peripheral vascular disease monitoring,134379001,60000
410964019,Endarterectomy and patch repair of common iliac artery,275041004,50
394329015,Endarterectomy of iliac artery,307800001,400
640131000006119,Emergency replacement aneurysmal femoral/popliteal art NOS,265524008,10
1813511000006112,Excepted from peripheral arterial disease quality indicators - informed dissent,822671000000105,10000
1813491000006118,Exception reporting - peripheral arterial disease quality indicators,822611000000100,2000
639541000006112,Emerg bypass pop art by pop/peron art anast c vein graft NEC,233384002,3
84961000006116,Type II diabetes mellitus with peripheral angiopathy,314902007,20
272061017,Percutaneous transluminal embolisation of popliteal artery,175720003,10
272013012,Femoral endarterectomy,16589005,10000
639431000006118,Emerg bypass femoral art by fem/pop art anast c prosth NEC,112828007,200
300968014,[X]Aneurysm of aorta in diseases classified elsewhere,67362008,100
530151000006118,Bypass femoral artery by fem/tib art anast c prosthesis NEC,233383008,400
350533013,Peripheral ischaemia,233958001,8000
1715241000006112,Vascular claudication,63491006,1000
410980012,Other open operations on deep femoral artery,118805000,2
271494013,Plastic repair of aorta,175337007,1000
639371000006111,Emergency bypass of bifurcation of aorta by anastomosis of aorta to femoral artery,175290008,30
173551000006114,Replace aneurysm iliac art by aorta/ext iliac art anast NEC,116360008,4
1548131000006114,Percutan transluminal aortic stent graft fenestration NEC,233404000,40
309177010,Ischaemic ulcer diabetic foot,201250006,10000
881511000006113,Diabetes + periph.circulat.dis,422275004,700
317347010,[D]Gangrene of toe in diabetic,195302000,1000
349671012,Other emergency bypass of common femoral artery,116360008,10
6632271000006113,Peripheral artery occlusive disease,399957001,5
84781000006112,Type I diabetes mellitus with peripheral angiopathy,31211000119101,2
659501000006114,Extraanatomic bypass of aorta,175275009,50
5886711000006111,Ischaemia of feet,300917007,200
410985019,Transluminal procedure on popliteal artery,275062003,50
616591000006117,"Diabetes mellitus, juvenile +peripheral circulatory disorder",421365002,30
913931000006116,Type 1 diabetes mellitus with peripheral angiopathy,31211000119101,20
741071000000112,Peripheral vascular disease monitoring invitation,376591000000106,6000
395791015,Other peripheral vascular disease,400047006,70000
1767701000006110,Bypass of aorta by anastomosis of axillary artery to bilateral femoral arteries,233379008,100
271489013,Revision of prosthesis of bifurcation of aorta,175332001,20
271507010,Endarterectomy of aorta and patch repair of aorta,175346001,60
317348017,[D]Widespread diabetic foot gangrene,195303005,200
271905011,Insertion of iliac artery stent,175615007,5000
349668016,Other emergency bypass of superficial femoral artery,116360008,20
12717471000006112,Peripheral vascular system anomaly NOS,204492002,1
641681000006116,Endarterectomy of femoral artery and patch repair of femoral artery,175689005,3000
616441000006113,Peripheral vascular disorder due to diabetes mellitus,421895002,4000
300510018,Other specified peripheral vascular disease,400047006,600
530091000006111,Bypass common iliac artery by aorta/com iliac art anast NEC,116360008,80
300502019,Presenile gangrene,195299000,10
1813501000006114,Excepted from peripheral arterial disease quality indicators: patient unsuitable,822641000000104,10000
223991000000116,Aortoiliac disease,233956002,2000
488261000006110,Operation on aorta,32907006,2000
530781000006110,Bypass popliteal art by pop/peron art anast c vein graft NEC,233384002,100
